key_resp.keys,key_resp.rt,sleep_kb.keys,sleep_kb.rt,stress_slide.response,stress_slide.rt,inst_1_1_kb.keys,inst_1_1_kb.rt,inst_1_1_1_kb.keys,inst_1_1_1_kb.rt,inst_1_2_kb.keys,inst_1_2_kb.rt,inst_1_3_kb.keys,inst_1_3_kb.rt,target_kb.keys,targetOnset,PRATICA.thisRepN,PRATICA.thisTrialN,PRATICA.thisN,PRATICA.thisIndex,PRATICA.ran,target_col,cue_col,participant,condition,session,date,expName,psychopyVersion,OS,frameRate,target_kb.rt,inst2_kb.keys,inst2_kb.rt,start_run,TRIAL.thisRepN,TRIAL.thisTrialN,TRIAL.thisN,TRIAL.thisIndex,TRIAL.ran,LW_P,RUN,B
,,,,,,,,,,,,,,space,0.05,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.45,,,1,0,113,113,113,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0662,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.4346,,,1,0,114,114,114,1,0.8,2,4
,,,,,,,,,,,,,,space,0.05,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3689,,,1,0,115,115,115,1,0.8,2,4
,,,,,,,,,,,,,,,0.0658,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,116,116,116,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0663,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3697,,,1,0,117,117,117,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0667,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3886,,,1,0,118,118,118,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0661,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3918,,,1,0,119,119,119,1,0.8,2,4
,,,,,,,,,,,,,,,0.0664,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,120,120,120,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0658,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3907,,,1,0,121,121,121,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0669,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3679,,,1,0,122,122,122,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0657,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3508,,,1,0,123,123,123,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0663,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3342,,,1,0,124,124,124,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0659,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3448,,,1,0,125,125,125,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0665,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3505,,,1,0,126,126,126,1,0.8,2,4
,,,,,,,,,,,,,,,0.0665,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,127,127,127,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0657,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3032,,,1,0,128,128,128,1,0.8,2,4
,,,,,,,,,,,,,,space,0.05,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3854,,,1,0,129,129,129,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0665,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3568,,,1,0,130,130,130,1,0.8,2,4
,,,,,,,,,,,,,,,0.05,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,131,131,131,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0656,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.2842,,,1,0,132,132,132,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0664,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.2897,,,1,0,133,133,133,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0502,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3544,,,1,0,134,134,134,1,0.8,2,4
,,,,,,,,,,,,,,space,0.05,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3345,,,1,0,135,135,135,1,0.8,2,4
,,,,,,,,,,,,,,,0.0663,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,136,136,136,1,0.8,2,4
,,,,,,,,,,,,,,,0.0662,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,137,137,137,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0661,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3001,,,1,0,138,138,138,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0501,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3676,,,1,0,139,139,139,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0661,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3355,,,1,0,140,140,140,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0663,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3233,,,1,0,141,141,141,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0664,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3259,,,1,0,142,142,142,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0663,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3393,,,1,0,143,143,143,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0665,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3677,,,1,0,144,144,144,1,0.8,2,4
,,,,,,,,,,,,,,,0.0661,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,145,145,145,1,0.8,2,4
,,,,,,,,,,,,,,space,0.05,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3571,,,1,0,146,146,146,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0661,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3862,,,1,0,147,147,147,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0661,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3699,,,1,0,148,148,148,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0665,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3074,,,1,0,149,149,149,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0664,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3507,,,1,0,150,150,150,1,0.8,2,4
,,,,,,,,,,,,,,space,0.0507,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3329,,,1,0,151,151,151,1,0.8,2,4
,,,,,,,,,,,,,,,0.0501,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,152,152,152,1,0.2,2,5
,,,,,,,,,,,,,,,0.066,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,153,153,153,1,0.2,2,5
,,,,,,,,,,,,,,,0.0667,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,154,154,154,1,0.2,2,5
,,,,,,,,,,,,,,space,0.0664,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.4073,,,1,0,155,155,155,1,0.2,2,5
,,,,,,,,,,,,,,space,0.0503,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3435,,,1,0,156,156,156,1,0.2,2,5
,,,,,,,,,,,,,,,0.0666,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,157,157,157,1,0.2,2,5
,,,,,,,,,,,,,,,0.0666,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,158,158,158,1,0.2,2,5
,,,,,,,,,,,,,,,0.0666,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,159,159,159,1,0.2,2,5
,,,,,,,,,,,,,,,0.0502,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,160,160,160,1,0.2,2,5
,,,,,,,,,,,,,,space,0.0664,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.4718,,,1,0,161,161,161,1,0.2,2,5
,,,,,,,,,,,,,,,0.0665,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,162,162,162,1,0.2,2,5
,,,,,,,,,,,,,,,0.0663,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,163,163,163,1,0.2,2,5
,,,,,,,,,,,,,,,0.0669,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,164,164,164,1,0.2,2,5
,,,,,,,,,,,,,,,0.0667,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,165,165,165,1,0.2,2,5
,,,,,,,,,,,,,,,0.0663,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,166,166,166,1,0.2,2,5
,,,,,,,,,,,,,,,0.0659,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,167,167,167,1,0.2,2,5
,,,,,,,,,,,,,,space,0.0665,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.4161,,,1,0,168,168,168,1,0.2,2,5
,,,,,,,,,,,,,,,0.05,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,169,169,169,1,0.2,2,5
,,,,,,,,,,,,,,,0.0501,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,170,170,170,1,0.2,2,5
,,,,,,,,,,,,,,,0.0503,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,171,171,171,1,0.2,2,5
,,,,,,,,,,,,,,space,0.05,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.4039,,,1,0,172,172,172,1,0.2,2,5
,,,,,,,,,,,,,,,0.066,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,173,173,173,1,0.2,2,5
,,,,,,,,,,,,,,,0.0665,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,174,174,174,1,0.2,2,5
,,,,,,,,,,,,,,,0.0664,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,175,175,175,1,0.2,2,5
,,,,,,,,,,,,,,,0.0665,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,176,176,176,1,0.2,2,5
,,,,,,,,,,,,,,space,0.0501,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.4508,,,1,0,177,177,177,1,0.2,2,5
,,,,,,,,,,,,,,,0.0662,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,178,178,178,1,0.2,2,5
,,,,,,,,,,,,,,space,0.0666,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.4127,,,1,0,179,179,179,1,0.2,2,5
,,,,,,,,,,,,,,,0.0671,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,180,180,180,1,0.2,2,5
,,,,,,,,,,,,,,,0.0665,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,181,181,181,1,0.2,2,5
,,,,,,,,,,,,,,,0.0501,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,182,182,182,1,0.2,2,5
,,,,,,,,,,,,,,,0.0665,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,183,183,183,1,0.2,2,5
,,,,,,,,,,,,,,,0.0662,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,184,184,184,1,0.2,2,5
,,,,,,,,,,,,,,,0.0501,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,185,185,185,1,0.2,2,5
,,,,,,,,,,,,,,space,0.0657,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.4363,,,1,0,186,186,186,1,0.2,2,5
,,,,,,,,,,,,,,,0.0662,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,187,187,187,1,0.2,2,5
,,,,,,,,,,,,,,,0.0663,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,188,188,188,1,0.2,2,5
,,,,,,,,,,,,,,,0.066,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,189,189,189,1,0.2,2,5
,,,,,,,,,,,,,,space,0.0665,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.5462,,,1,0,190,190,190,1,0.2,2,5
,,,,,,,,,,,,,,,0.0657,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,191,191,191,1,0.2,2,5
,,,,,,,,,,,,,,space,0.0663,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.4101,,,1,0,192,192,192,1,0.5,2,6
,,,,,,,,,,,,,,space,0.0665,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.4188,,,1,0,193,193,193,1,0.5,2,6
,,,,,,,,,,,,,,space,0.066,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3829,,,1,0,194,194,194,1,0.5,2,6
,,,,,,,,,,,,,,,0.0658,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,195,195,195,1,0.5,2,6
,,,,,,,,,,,,,,,0.066,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,196,196,196,1,0.5,2,6
,,,,,,,,,,,,,,,0.0661,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,1,0,197,197,197,1,0.5,2,6
,,,,,,,,,,,,,,space,0.0664,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.4844,,,1,0,198,198,198,1,0.5,2,6
,,,,,,,,,,,,,,space,0.066,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3585,,,0,0,199,199,199,1,0.5,2,6
,,,,,,,,,,,,,,,0.0665,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,0,0,200,200,200,1,0.5,2,6
,,,,,,,,,,,,,,space,0.0661,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3796,,,0,0,201,201,201,1,0.5,2,6
,,,,,,,,,,,,,,,0.0668,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,0,0,202,202,202,1,0.5,2,6
,,,,,,,,,,,,,,,0.0665,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,0,0,203,203,203,1,0.5,2,6
,,,,,,,,,,,,,,space,0.0661,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3794,,,0,0,204,204,204,1,0.5,2,6
,,,,,,,,,,,,,,space,0.0501,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.5852,,,0,0,205,205,205,1,0.5,2,6
,,,,,,,,,,,,,,,0.0667,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,0,0,206,206,206,1,0.5,2,6
,,,,,,,,,,,,,,space,0.0662,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.4618,,,0,0,207,207,207,1,0.5,2,6
,,,,,,,,,,,,,,,0.0501,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,0,0,208,208,208,1,0.5,2,6
,,,,,,,,,,,,,,,0.0662,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,0,0,209,209,209,1,0.5,2,6
,,,,,,,,,,,,,,,0.0665,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,0,0,210,210,210,1,0.5,2,6
,,,,,,,,,,,,,,space,0.0501,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3466,,,0,0,211,211,211,1,0.5,2,6
,,,,,,,,,,,,,,,0.0658,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,0,0,212,212,212,1,0.5,2,6
,,,,,,,,,,,,,,,0.0665,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,0,0,213,213,213,1,0.5,2,6
,,,,,,,,,,,,,,space,0.0666,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3451,,,0,0,214,214,214,1,0.5,2,6
,,,,,,,,,,,,,,space,0.0662,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.4254,,,0,0,215,215,215,1,0.5,2,6
,,,,,,,,,,,,,,space,0.0503,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.369,,,0,0,216,216,216,1,0.5,2,6
,,,,,,,,,,,,,,,0.0664,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,0,0,217,217,217,1,0.5,2,6
,,,,,,,,,,,,,,,0.05,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,0,0,218,218,218,1,0.5,2,6
,,,,,,,,,,,,,,space,0.0666,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.4308,,,0,0,219,219,219,1,0.5,2,6
,,,,,,,,,,,,,,space,0.0661,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.422,,,0,0,220,220,220,1,0.5,2,6
,,,,,,,,,,,,,,space,0.0665,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3578,,,0,0,221,221,221,1,0.5,2,6
,,,,,,,,,,,,,,,0.0667,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,0,0,222,222,222,1,0.5,2,6
,,,,,,,,,,,,,,space,0.0667,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3429,,,0,0,223,223,223,1,0.5,2,6
,,,,,,,,,,,,,,space,0.0666,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3604,,,0,0,224,224,224,1,0.8,3,7
,,,,,,,,,,,,,,space,0.0661,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.369,,,0,0,225,225,225,1,0.8,3,7
,,,,,,,,,,,,,,space,0.0664,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3359,,,0,0,226,226,226,1,0.8,3,7
,,,,,,,,,,,,,,space,0.0666,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3842,,,0,0,227,227,227,1,0.8,3,7
,,,,,,,,,,,,,,,0.0664,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,0,0,228,228,228,1,0.8,3,7
,,,,,,,,,,,,,,space,0.05,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3942,,,0,0,229,229,229,1,0.8,3,7
,,,,,,,,,,,,,,space,0.0669,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.4001,,,0,0,230,230,230,1,0.8,3,7
,,,,,,,,,,,,,,space,0.0662,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3583,,,0,0,231,231,231,1,0.8,3,7
,,,,,,,,,,,,,,space,0.0664,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3527,,,0,0,232,232,232,1,0.8,3,7
,,,,,,,,,,,,,,,0.0665,,,,,,nogo.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,,,,0,0,233,233,233,1,0.8,3,7
,,,,,,,,,,,,,,space,0.0666,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.4357,,,0,0,234,234,234,1,0.8,3,7
,,,,,,,,,,,,,,space,0.066,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3678,,,0,0,235,235,235,1,0.8,3,7
,,,,,,,,,,,,,,space,0.0665,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.4186,,,0,0,236,236,236,1,0.8,3,7
,,,,,,,,,,,,,,space,0.0663,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3704,,,0,0,237,237,237,1,0.8,3,7
,,,,,,,,,,,,,,space,0.0663,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.3745,,,0,0,238,238,238,1,0.8,3,7
,,,,,,,,,,,,,,space,0.0664,,,,,,go.png,,GNG85,SD,1,2023-10-18_10h35.03.656,Cued_GNG,2022.2.5,Win32,60.09254252,0.4022,,,0,0,239,239,239,1,0.8,3,7
